,lon,lat,alt,Fairway,Green
756,200.13401877684234,73.62244897966974,313.45425415,1.0,0.0
796,213.47628669529848,92.49999999991587,315.223876953,1.0,0.0
797,213.47628669529848,90.61224489781239,315.043884277,1.0,0.0
798,213.47628669529848,88.7244897957089,315.003875732,1.0,0.0
799,213.47628669529848,86.83673469360542,315.010467529,1.0,0.0
800,213.47628669529848,84.94897959150194,315.050476074,1.0,0.0
801,213.47628669529848,83.06122448939846,315.150482178,1.0,0.0
802,213.47628669529848,81.17346938729497,315.070465088,1.0,0.0
803,213.47628669529848,79.28571428598019,314.990478516,1.0,0.0
804,213.47628669529848,77.39795918387671,314.891265869,1.0,0.0
805,213.47628669529848,75.51020408177322,314.791259766,1.0,0.0
806,213.47628669529848,73.62244897966974,314.651245117,1.0,0.0
807,213.47628669529848,71.73469387756626,314.491241455,1.0,0.0
808,213.47628669529848,69.84693877546277,314.346740723,1.0,0.0
809,213.47628669529848,67.95918367335929,314.266723633,1.0,0.0
810,213.47628669529848,66.07142857125581,314.086730957,1.0,0.0
811,213.47628669529848,64.18367346915232,313.88671875,1.0,0.0
812,213.47628669529848,62.29591836704884,313.713226318,1.0,0.0
813,213.47628669529848,60.40816326494536,313.553222656,1.0,0.0
814,213.47628669529848,58.520408162841875,313.433197021,1.0,0.0
815,213.47628669529848,56.632653061527094,313.333221436,1.0,0.0
816,213.47628669529848,54.74489795942361,313.194000244,1.0,0.0
846,226.81855461375463,92.49999999991587,316.233337402,1.0,0.0
847,226.81855461375463,90.61224489781239,316.173339844,1.0,0.0
848,226.81855461375463,88.7244897957089,316.07333374,1.0,0.0
849,226.81855461375463,86.83673469360542,315.973358154,1.0,0.0
850,226.81855461375463,84.94897959150194,315.88067627,1.0,0.0
851,226.81855461375463,83.06122448939846,315.760681152,1.0,0.0
852,226.81855461375463,81.17346938729497,315.680664062,1.0,0.0
853,226.81855461375463,79.28571428598019,315.580657959,1.0,0.0
854,226.81855461375463,77.39795918387671,315.422729492,1.0,0.0
855,226.81855461375463,75.51020408177322,315.26272583,1.0,0.0
856,226.81855461375463,73.62244897966974,315.202728271,1.0,0.0
857,226.81855461375463,71.73469387756626,315.062713623,1.0,0.0
858,226.81855461375463,69.84693877546277,314.937347412,1.0,0.0
859,226.81855461375463,67.95918367335929,314.777374268,1.0,0.0
860,226.81855461375463,66.07142857125581,314.637359619,1.0,0.0
861,226.81855461375463,64.18367346915232,314.497344971,1.0,0.0
862,226.81855461375463,62.29591836704884,314.350463867,1.0,0.0
863,226.81855461375463,60.40816326494536,314.286560059,1.0,0.0
864,226.81855461375463,58.520408162841875,314.166564941,1.0,0.0
865,226.81855461375463,56.632653061527094,314.086547852,1.0,0.0
866,226.81855461375463,54.74489795942361,313.966552734,1.0,0.0
867,226.81855461375463,52.85714285732013,313.86529541,1.0,0.0
868,226.81855461375463,50.969387755216644,313.725280762,1.0,0.0
869,226.81855461375463,49.08163265311316,313.5652771,1.0,0.0
870,226.81855461375463,47.19387755100968,313.445281982,1.0,0.0
871,226.81855461375463,45.306122448906194,313.333984375,1.0,0.0
895,240.1608225322108,92.49999999991587,316.517822266,1.0,0.0
896,240.1608225322108,90.61224489781239,316.477813721,1.0,0.0
897,240.1608225322108,88.7244897957089,316.437805176,1.0,0.0
898,240.1608225322108,86.83673469360542,316.297821045,1.0,0.0
899,240.1608225322108,84.94897959150194,316.130737305,1.0,0.0
900,240.1608225322108,83.06122448939846,316.010742188,1.0,0.0
901,240.1608225322108,81.17346938729497,315.89074707,1.0,0.0
902,240.1608225322108,79.28571428598019,315.850738525,1.0,0.0
903,240.1608225322108,77.39795918387671,315.761779785,1.0,0.0
904,240.1608225322108,75.51020408177322,315.661773682,1.0,0.0
905,240.1608225322108,73.62244897966974,315.581787109,1.0,0.0
906,240.1608225322108,71.73469387756626,315.461791992,1.0,0.0
907,240.1608225322108,69.84693877546277,315.281066895,1.0,0.0
908,240.1608225322108,67.95918367335929,315.121063232,1.0,0.0
909,240.1608225322108,66.07142857125581,315.001068115,1.0,0.0
910,240.1608225322108,64.18367346915232,314.901062012,1.0,0.0
911,240.1608225322108,62.29591836704884,314.841064453,1.0,0.0
912,240.1608225322108,60.40816326494536,314.721893311,1.0,0.0
913,240.1608225322108,58.520408162841875,314.601867676,1.0,0.0
914,240.1608225322108,56.632653061527094,314.461883545,1.0,0.0
915,240.1608225322108,54.74489795942361,314.341888428,1.0,0.0
916,240.1608225322108,52.85714285732013,314.227478027,1.0,0.0
917,240.1608225322108,50.969387755216644,314.10748291,1.0,0.0
918,240.1608225322108,49.08163265311316,313.967468262,1.0,0.0
919,240.1608225322108,47.19387755100968,313.847473145,1.0,0.0
920,240.1608225322108,45.306122448906194,313.7940979,1.0,0.0
921,240.1608225322108,43.41836734680271,313.714111328,1.0,0.0
922,240.1608225322108,41.53061224469923,313.594116211,1.0,0.0
945,253.50309045066695,92.49999999991587,316.569885254,1.0,0.0
946,253.50309045066695,90.61224489781239,316.24987793,1.0,0.0
947,253.50309045066695,88.7244897957089,316.089904785,1.0,0.0
948,253.50309045066695,86.83673469360542,315.929901123,1.0,0.0
949,253.50309045066695,84.94897959150194,315.877044678,1.0,0.0
950,253.50309045066695,83.06122448939846,315.757049561,1.0,0.0
951,253.50309045066695,81.17346938729497,315.657043457,1.0,0.0
952,253.50309045066695,79.28571428598019,315.577056885,1.0,0.0
953,253.50309045066695,77.39795918387671,315.518249512,1.0,0.0
954,253.50309045066695,75.51020408177322,315.458251953,1.0,0.0
955,253.50309045066695,73.62244897966974,315.378265381,1.0,0.0
956,253.50309045066695,71.73469387756626,315.278259277,1.0,0.0
957,253.50309045066695,69.84693877546277,315.178161621,1.0,0.0
958,253.50309045066695,67.95918367335929,315.118164062,1.0,0.0
959,253.50309045066695,66.07142857125581,315.018157959,1.0,0.0
960,253.50309045066695,64.18367346915232,314.918182373,1.0,0.0
961,253.50309045066695,62.29591836704884,314.838165283,1.0,0.0
962,253.50309045066695,60.40816326494536,314.746704102,1.0,0.0
963,253.50309045066695,58.520408162841875,314.626678467,1.0,0.0
964,253.50309045066695,56.632653061527094,314.50668335,1.0,0.0
965,253.50309045066695,54.74489795942361,314.386688232,1.0,0.0
966,253.50309045066695,52.85714285732013,314.301391602,1.0,0.0
967,253.50309045066695,50.969387755216644,314.121398926,1.0,0.0
968,253.50309045066695,49.08163265311316,313.901397705,1.0,0.0
969,253.50309045066695,47.19387755100968,313.681396484,1.0,0.0
970,253.50309045066695,45.306122448906194,313.473999023,1.0,0.0
971,253.50309045066695,43.41836734680271,313.253997803,1.0,0.0
995,266.8453583691231,92.49999999991587,315.53729248,1.0,0.0
996,266.8453583691231,90.61224489781239,315.457305908,1.0,0.0
997,266.8453583691231,88.7244897957089,315.357299805,1.0,0.0
998,266.8453583691231,86.83673469360542,315.237304688,1.0,0.0
999,266.8453583691231,84.94897959150194,315.117340088,1.0,0.0
1000,266.8453583691231,83.06122448939846,315.017333984,1.0,0.0
1001,266.8453583691231,81.17346938729497,314.937316895,1.0,0.0
1002,266.8453583691231,79.28571428598019,314.877319336,1.0,0.0
1003,266.8453583691231,77.39795918387671,314.839752197,1.0,0.0
1004,266.8453583691231,75.51020408177322,314.799743652,1.0,0.0
1005,266.8453583691231,73.62244897966974,314.71975708,1.0,0.0
1006,266.8453583691231,71.73469387756626,314.659759521,1.0,0.0
1007,266.8453583691231,69.84693877546277,314.619750977,1.0,0.0
1008,266.8453583691231,67.95918367335929,314.519439697,1.0,0.0
1009,266.8453583691231,66.07142857125581,314.479431152,1.0,0.0
1010,266.8453583691231,64.18367346915232,314.379455566,1.0,0.0
1011,266.8453583691231,62.29591836704884,314.299438477,1.0,0.0
1012,266.8453583691231,60.40816326494536,314.195373535,1.0,0.0
1013,266.8453583691231,58.520408162841875,314.135375977,1.0,0.0
1014,266.8453583691231,54.74489795942361,313.855377197,1.0,0.0
1015,266.8453583691231,52.85714285732013,313.694000244,1.0,0.0
1016,266.8453583691231,50.969387755216644,313.553985596,1.0,0.0
1017,266.8453583691231,49.08163265311316,313.433990479,1.0,0.0
1018,266.8453583691231,47.19387755100968,313.153991699,1.0,0.0
1019,266.8453583691231,45.306122448906194,312.993988037,1.0,0.0
1044,280.18762628757923,92.49999999991587,314.768493652,1.0,0.0
1045,280.18762628757923,90.61224489781239,314.728515625,1.0,0.0
1046,280.18762628757923,88.7244897957089,314.748504639,1.0,0.0
1047,280.18762628757923,86.83673469360542,314.728515625,1.0,0.0
1048,280.18762628757923,84.94897959150194,314.627807617,1.0,0.0
1049,280.18762628757923,83.06122448939846,314.327819824,1.0,0.0
1050,280.18762628757923,81.17346938729497,314.187805176,1.0,0.0
1051,280.18762628757923,79.28571428598019,314.0078125,1.0,0.0
1052,280.18762628757923,77.39795918387671,313.907806396,1.0,0.0
1053,280.18762628757923,75.51020408177322,313.83895874,1.0,0.0
1054,280.18762628757923,73.62244897966974,313.698974609,1.0,0.0
1055,280.18762628757923,71.73469387756626,313.558959961,1.0,0.0
1056,280.18762628757923,69.84693877546277,313.458953857,1.0,0.0
1057,280.18762628757923,67.95918367335929,313.416168213,1.0,0.0
1058,280.18762628757923,66.07142857125581,313.396148682,1.0,0.0
1059,280.18762628757923,64.18367346915232,313.396148682,1.0,0.0
1060,280.18762628757923,62.29591836704884,313.45614624,1.0,0.0
1061,280.18762628757923,60.40816326494536,313.542602539,1.0,0.0
1062,280.18762628757923,58.520408162841875,313.48260498,1.0,0.0
1063,280.18762628757923,56.632653061527094,313.382598877,1.0,0.0
1064,280.18762628757923,54.74489795942361,313.302581787,1.0,0.0
1065,280.18762628757923,52.85714285732013,313.233978271,1.0,0.0
1066,280.18762628757923,50.969387755216644,313.073974609,1.0,0.0
1067,280.18762628757923,49.08163265311316,312.993988037,1.0,0.0
1094,293.5298942060354,92.49999999991587,314.534759521,1.0,0.0
1095,293.5298942060354,90.61224489781239,314.494750977,1.0,0.0
1096,293.5298942060354,88.7244897957089,314.454742432,1.0,0.0
1097,293.5298942060354,86.83673469360542,314.474761963,1.0,0.0
1098,293.5298942060354,84.94897959150194,314.554748535,1.0,0.0
1099,293.5298942060354,83.06122448939846,314.545440674,1.0,0.0
1100,293.5298942060354,81.17346938729497,314.345428467,1.0,0.0
1101,293.5298942060354,79.28571428598019,314.02545166,1.0,0.0
1102,293.5298942060354,77.39795918387671,313.785430908,1.0,0.0
1103,293.5298942060354,75.51020408177322,313.655914307,1.0,0.0
1104,293.5298942060354,73.62244897966974,313.595916748,1.0,0.0
1105,293.5298942060354,71.73469387756626,313.555908203,1.0,0.0
1106,293.5298942060354,69.84693877546277,313.515899658,1.0,0.0
1107,293.5298942060354,67.95918367335929,313.462097168,1.0,0.0
1108,293.5298942060354,66.07142857125581,313.382110596,1.0,0.0
1109,293.5298942060354,64.18367346915232,313.302093506,1.0,0.0
1110,293.5298942060354,62.29591836704884,313.242095947,1.0,0.0
1111,293.5298942060354,60.40816326494536,313.241241455,1.0,0.0
1112,293.5298942060354,58.520408162841875,313.321228027,1.0,0.0
1113,293.5298942060354,56.632653061527094,313.381225586,1.0,0.0
1114,293.5298942060354,54.74489795942361,313.301239014,1.0,0.0
1115,293.5298942060354,52.85714285732013,313.221221924,1.0,0.0
1116,293.5298942060354,50.969387755216644,313.033996582,1.0,0.0
1144,306.8721621244916,92.49999999991587,315.270172119,1.0,0.0
1145,306.8721621244916,90.61224489781239,315.179962158,1.0,0.0
1146,306.8721621244916,88.7244897957089,315.039978027,1.0,0.0
1147,306.8721621244916,86.83673469360542,314.819976807,1.0,0.0
1148,306.8721621244916,84.94897959150194,314.6199646,1.0,0.0
1149,306.8721621244916,83.06122448939846,314.493865967,1.0,0.0
1150,306.8721621244916,81.17346938729497,314.533874512,1.0,0.0
1151,306.8721621244916,79.28571428598019,314.633880615,1.0,0.0
1152,306.8721621244916,77.39795918387671,314.613861084,1.0,0.0
1153,306.8721621244916,75.51020408177322,314.567260742,1.0,0.0
1154,306.8721621244916,73.62244897966974,314.507263184,1.0,0.0
1155,306.8721621244916,71.73469387756626,314.367248535,1.0,0.0
1156,306.8721621244916,69.84693877546277,314.187255859,1.0,0.0
1157,306.8721621244916,67.95918367335929,314.085662842,1.0,0.0
1158,306.8721621244916,66.07142857125581,314.00567627,1.0,0.0
1159,306.8721621244916,64.18367346915232,313.905670166,1.0,0.0
1160,306.8721621244916,62.29591836704884,313.805664062,1.0,0.0
1161,306.8721621244916,60.40816326494536,313.745666504,1.0,0.0
1162,306.8721621244916,58.520408162841875,313.590606689,1.0,0.0
1163,306.8721621244916,56.632653061527094,313.390594482,1.0,0.0
1164,306.8721621244916,54.74489795942361,313.31060791,1.0,0.0
1165,306.8721621244916,52.85714285732013,313.410614014,1.0,0.0
1166,306.8721621244916,50.969387755216644,313.433990479,1.0,0.0
1167,306.8721621244916,49.08163265311316,313.134002686,1.0,0.0
1194,320.2144300429477,92.49999999991587,316.20135498,1.0,0.0
1195,320.2144300429477,90.61224489781239,316.189208984,1.0,0.0
1196,320.2144300429477,88.7244897957089,316.309204102,1.0,0.0
1197,320.2144300429477,86.83673469360542,316.149200439,1.0,0.0
1198,320.2144300429477,84.94897959150194,315.949188232,1.0,0.0
1199,320.2144300429477,83.06122448939846,315.851959229,1.0,0.0
1200,320.2144300429477,81.17346938729497,315.731964111,1.0,0.0
1201,320.2144300429477,79.28571428598019,315.79196167,1.0,0.0
1202,320.2144300429477,77.39795918387671,315.79196167,1.0,0.0
1203,320.2144300429477,75.51020408177322,315.532958984,1.0,0.0
1204,320.2144300429477,73.62244897966974,314.912963867,1.0,0.0
1205,320.2144300429477,71.73469387756626,314.312957764,1.0,0.0
1206,320.2144300429477,69.84693877546277,314.192962646,1.0,0.0
1207,320.2144300429477,67.95918367335929,314.269989014,1.0,0.0
1208,320.2144300429477,66.07142857125581,314.429992676,1.0,0.0
1209,320.2144300429477,64.18367346915232,314.609985352,1.0,0.0
1210,320.2144300429477,62.29591836704884,314.389984131,1.0,0.0
1211,320.2144300429477,60.40816326494536,314.190002441,0.0,1.0
1212,320.2144300429477,58.520408162841875,314.060638428,0.0,1.0
1213,320.2144300429477,56.632653061527094,313.980651855,0.0,1.0
1214,320.2144300429477,54.74489795942361,313.940643311,0.0,1.0
1215,320.2144300429477,52.85714285732013,313.980651855,0.0,1.0
1216,320.2144300429477,50.969387755216644,313.95791626,1.0,0.0
1217,320.2144300429477,49.08163265311316,313.777923584,1.0,0.0
1218,320.2144300429477,47.19387755100968,313.477935791,1.0,0.0
1219,320.2144300429477,45.306122448906194,313.377929688,1.0,0.0
1220,320.2144300429477,43.41836734680271,313.093994141,1.0,0.0
1244,333.5566979600974,92.49999999991587,317.186462402,1.0,0.0
1245,333.5566979600974,90.61224489781239,317.095306396,1.0,0.0
1246,333.5566979600974,88.7244897957089,317.035308838,1.0,0.0
1247,333.5566979600974,86.83673469360542,316.955291748,1.0,0.0
1248,333.5566979600974,84.94897959150194,316.915283203,1.0,0.0
1249,333.5566979600974,83.06122448939846,316.909423828,1.0,0.0
1250,333.5566979600974,81.17346938729497,316.749420166,1.0,0.0
1251,333.5566979600974,79.28571428598019,316.649414062,1.0,0.0
1252,333.5566979600974,77.39795918387671,316.56942749,1.0,0.0
1253,333.5566979600974,75.51020408177322,316.450683594,1.0,0.0
1254,333.5566979600974,73.62244897966974,316.310699463,1.0,0.0
1255,333.5566979600974,71.73469387756626,316.250671387,1.0,0.0
1256,333.5566979600974,69.84693877546277,316.150695801,1.0,0.0
1257,333.5566979600974,67.95918367335929,316.050689697,1.0,0.0
1258,333.5566979600974,66.07142857125581,315.920532227,1.0,0.0
1259,333.5566979600974,64.18367346915232,315.460510254,1.0,0.0
1260,333.5566979600974,62.29591836704884,314.960510254,1.0,0.0
1261,333.5566979600974,60.40816326494536,314.560516357,1.0,0.0
1262,333.5566979600974,58.520408162841875,314.342285156,1.0,0.0
1263,333.5566979600974,56.632653061527094,314.282287598,0.0,1.0
1264,333.5566979600974,54.74489795942361,314.282287598,0.0,1.0
1265,333.5566979600974,52.85714285732013,314.282287598,0.0,1.0
1266,333.5566979600974,50.969387755216644,314.275421143,0.0,1.0
1267,333.5566979600974,49.08163265311316,314.275421143,0.0,1.0
1268,333.5566979600974,47.19387755100968,314.275421143,0.0,1.0
1269,333.5566979600974,45.306122448906194,314.275421143,0.0,1.0
1270,333.5566979600974,43.41836734680271,314.294158936,0.0,1.0
1271,333.5566979600974,41.53061224469923,314.294158936,0.0,1.0
1272,333.5566979600974,39.642857142595744,314.314178467,0.0,1.0
1273,333.5566979600974,37.75510204049226,314.094177246,1.0,0.0
1294,346.89896587855355,92.49999999991587,317.301239014,1.0,0.0
1295,346.89896587855355,90.61224489781239,317.623748779,1.0,0.0
1296,346.89896587855355,88.7244897957089,317.943756104,1.0,0.0
1297,346.89896587855355,86.83673469360542,318.103759766,1.0,0.0
1298,346.89896587855355,84.94897959150194,318.043762207,1.0,0.0
1299,346.89896587855355,83.06122448939846,317.818908691,1.0,0.0
1300,346.89896587855355,81.17346938729497,317.601959229,1.0,0.0
1301,346.89896587855355,79.28571428598019,317.321960449,1.0,0.0
1302,346.89896587855355,77.39795918387671,317.121948242,1.0,0.0
1303,346.89896587855355,75.51020408177322,316.941955566,1.0,0.0
1304,346.89896587855355,73.62244897966974,316.918121338,1.0,0.0
1305,346.89896587855355,71.73469387756626,316.838134766,1.0,0.0
1306,346.89896587855355,69.84693877546277,316.698120117,1.0,0.0
1307,346.89896587855355,67.95918367335929,316.558135986,1.0,0.0
1308,346.89896587855355,66.07142857125581,316.42880249,1.0,0.0
1309,346.89896587855355,64.18367346915232,316.20880127,1.0,0.0
1310,346.89896587855355,62.29591836704884,315.968811035,1.0,0.0
1311,346.89896587855355,60.40816326494536,315.168792725,1.0,0.0
1312,346.89896587855355,58.520408162841875,314.584381104,1.0,0.0
1313,346.89896587855355,56.632653061527094,314.344360352,1.0,0.0
1314,346.89896587855355,54.74489795942361,314.364379883,1.0,0.0
1315,346.89896587855355,52.85714285732013,314.504364014,1.0,0.0
1316,346.89896587855355,50.969387755216644,314.661132812,1.0,0.0
1317,346.89896587855355,49.08163265311316,314.681121826,1.0,0.0
1318,346.89896587855355,47.19387755100968,314.661132812,0.0,1.0
1319,346.89896587855355,45.306122448906194,314.761138916,0.0,1.0
1320,346.89896587855355,43.41836734680271,314.761138916,0.0,1.0
1321,346.89896587855355,41.53061224469923,314.753204346,0.0,1.0
1322,346.89896587855355,39.642857142595744,314.713195801,1.0,0.0
1323,346.89896587855355,37.75510204049226,314.613189697,1.0,0.0
1324,346.89896587855355,35.86734693838878,314.333190918,1.0,0.0
1325,346.89896587855355,33.979591837074,313.87399292,1.0,0.0
1344,360.24123379700967,92.49999999991587,317.188598633,1.0,0.0
1345,360.24123379700967,90.61224489781239,317.168579102,1.0,0.0
1346,360.24123379700967,88.7244897957089,317.128601074,1.0,0.0
1347,360.24123379700967,86.83673469360542,317.028594971,1.0,0.0
1348,360.24123379700967,84.94897959150194,316.988586426,1.0,0.0
1349,360.24123379700967,83.06122448939846,316.928588867,1.0,0.0
1350,360.24123379700967,81.17346938729497,316.932189941,1.0,0.0
1351,360.24123379700967,79.28571428598019,316.952209473,1.0,0.0
1352,360.24123379700967,77.39795918387671,316.932189941,1.0,0.0
1353,360.24123379700967,75.51020408177322,316.832183838,1.0,0.0
1354,360.24123379700967,73.62244897966974,316.715393066,1.0,0.0
1355,360.24123379700967,71.73469387756626,316.615386963,1.0,0.0
1356,360.24123379700967,69.84693877546277,316.495391846,1.0,0.0
1357,360.24123379700967,67.95918367335929,316.455383301,1.0,0.0
1358,360.24123379700967,66.07142857125581,316.384979248,1.0,0.0
1359,360.24123379700967,64.18367346915232,316.344970703,1.0,0.0
1360,360.24123379700967,62.29591836704884,316.324981689,1.0,0.0
1361,360.24123379700967,60.40816326494536,316.224975586,1.0,0.0
1362,360.24123379700967,58.520408162841875,316.097290039,1.0,0.0
1363,360.24123379700967,56.632653061527094,316.017303467,1.0,0.0
1364,360.24123379700967,54.74489795942361,315.997314453,1.0,0.0
1365,360.24123379700967,52.85714285732013,315.857299805,1.0,0.0
1366,360.24123379700967,50.969387755216644,315.757293701,1.0,0.0
1367,360.24123379700967,49.08163265311316,315.522735596,1.0,0.0
1368,360.24123379700967,47.19387755100968,315.302734375,1.0,0.0
1369,360.24123379700967,45.306122448906194,315.102752686,1.0,0.0
1370,360.24123379700967,43.41836734680271,314.982757568,1.0,0.0
1371,360.24123379700967,41.53061224469923,314.866699219,1.0,0.0
1372,360.24123379700967,39.642857142595744,314.746704102,1.0,0.0
1373,360.24123379700967,37.75510204049226,314.606689453,1.0,0.0
1374,360.24123379700967,35.86734693838878,314.366699219,1.0,0.0
1375,360.24123379700967,33.979591837074,314.219390869,1.0,0.0
1376,360.24123379700967,32.091836734970514,313.879364014,1.0,0.0
1377,360.24123379700967,30.20408163286703,313.599365234,1.0,0.0
1378,360.24123379700967,28.316326530763547,313.359375,1.0,0.0
1394,373.58350171546584,92.49999999991587,315.872650146,1.0,0.0
1395,373.58350171546584,90.61224489781239,315.932647705,1.0,0.0
1396,373.58350171546584,88.7244897957089,316.047912598,1.0,0.0
1397,373.58350171546584,86.83673469360542,316.127929688,1.0,0.0
1398,373.58350171546584,84.94897959150194,316.147918701,1.0,0.0
1399,373.58350171546584,83.06122448939846,316.127929688,1.0,0.0
1400,373.58350171546584,81.17346938729497,316.088500977,1.0,0.0
1401,373.58350171546584,79.28571428598019,315.968505859,1.0,0.0
1402,373.58350171546584,77.39795918387671,315.848510742,1.0,0.0
1403,373.58350171546584,75.51020408177322,315.768493652,1.0,0.0
1404,373.58350171546584,73.62244897966974,315.661743164,1.0,0.0
1405,373.58350171546584,71.73469387756626,315.561767578,1.0,0.0
1406,373.58350171546584,69.84693877546277,315.441741943,1.0,0.0
1407,373.58350171546584,67.95918367335929,315.281738281,1.0,0.0
1408,373.58350171546584,66.07142857125581,315.123077393,1.0,0.0
1409,373.58350171546584,64.18367346915232,315.003051758,1.0,0.0
1410,373.58350171546584,62.29591836704884,314.903076172,1.0,0.0
1411,373.58350171546584,60.40816326494536,314.74307251,1.0,0.0
1412,373.58350171546584,58.520408162841875,314.531097412,1.0,0.0
1413,373.58350171546584,56.632653061527094,314.431091309,1.0,0.0
1414,373.58350171546584,54.74489795942361,314.131103516,1.0,0.0
1415,373.58350171546584,52.85714285732013,313.87109375,1.0,0.0
1416,373.58350171546584,50.969387755216644,313.691101074,1.0,0.0
1447,386.925769633922,86.83673469360542,313.489196777,1.0,0.0
1448,386.925769633922,84.94897959150194,313.749206543,1.0,0.0
1449,386.925769633922,83.06122448939846,313.809204102,1.0,0.0
1450,386.925769633922,81.17346938729497,313.73324585,1.0,0.0
1451,386.925769633922,79.28571428598019,313.673248291,1.0,0.0
1452,386.925769633922,77.39795918387671,313.493255615,1.0,0.0
